Servicio Meteorológico Nacional
Red: SMN
Estación: SANQUINTIN
Estado: Baja California
Municipio: Ensenada
Latitud (N): 30.53166667
Longitud (O): -115.8375
Altitud: 32

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2023-01-16 15:20:00,2023-01-16 21:20:00,273.0,264.0,7.7,13,17.3,80,1008.8,0,174,
2023-01-16 15:10:00,2023-01-16 21:10:00,285.0,271.0,7.9,11.2,17.1,81,1008.8,0,192,
2023-01-16 15:00:00,2023-01-16 21:00:00,284.0,283.0,6.9,12.2,16.9,88,1008.7,0,192,
2023-01-16 14:50:00,2023-01-16 20:50:00,308.0,311.0,3.6,9,16.7,98,1008.7,0,259,
2023-01-16 14:40:00,2023-01-16 20:40:00,312.0,340.0,2.9,7.2,16.3,100,1008.8,0,238,
2023-01-16 14:30:00,2023-01-16 20:30:00,41.0,17.0,3.3,8.6,16.3,100,1008.9,0,231,
2023-01-16 14:20:00,2023-01-16 20:20:00,51.0,96.0,2.6,6.8,16.2,100,1009,0,178,
2023-01-16 14:10:00,2023-01-16 20:10:00,90.0,97.0,6,9.7,16.1,100,1009.1,0,223,
2023-01-16 14:00:00,2023-01-16 20:00:00,89.0,75.0,6.2,11.5,15.8,100,1009.2,0,295,
2023-01-16 13:50:00,2023-01-16 19:50:00,54.0,82.0,4.8,10.4,15.7,100,1009.4,0,254,
2023-01-16 13:40:00,2023-01-16 19:40:00,56.0,80.0,5.5,10.4,15.4,100,1009.6,0,352,
2023-01-16 13:30:00,2023-01-16 19:30:00,24.0,27.0,7.7,13.3,15.2,100,1009.7,0,187,
2023-01-16 13:20:00,2023-01-16 19:20:00,39.0,9.0,7.2,15.1,15.1,100,1009.7,0,306,
2023-01-16 13:10:00,2023-01-16 19:10:00,14.0,356.0,10,21.6,14.7,100,1010,0.2,449,
2023-01-16 13:00:00,2023-01-16 19:00:00,6.0,350.0,12,22.3,14.6,100,1010.1,0.2,86,
2023-01-16 12:50:00,2023-01-16 18:50:00,79.0,82.0,9.1,19.8,14.4,100,1010.1,0.2,122,
2023-01-16 12:40:00,2023-01-16 18:40:00,97.0,104.0,11.6,19.4,14.2,100,1010.1,0,146,
2023-01-16 12:30:00,2023-01-16 18:30:00,93.0,88.0,11,18,14,100,1010.4,0.2,90,
2023-01-16 12:20:00,2023-01-16 18:20:00,97.0,84.0,11.4,15.8,14,100,1010.5,0.4,72,
2023-01-16 12:10:00,2023-01-16 18:10:00,99.0,101.0,9,14,14,100,1010.7,0.6,78,
2023-01-16 12:00:00,2023-01-16 18:00:00,90.0,92.0,8.8,14.8,14,100,1010.7,0.6,60,
2023-01-16 11:50:00,2023-01-16 17:50:00,111.0,104.0,11.5,19.4,13.9,100,1010.8,1.2,54,
2023-01-16 11:40:00,2023-01-16 17:40:00,106.0,106.0,13.3,18.7,13.8,100,1010.7,0.2,24,
2023-01-16 11:30:00,2023-01-16 17:30:00,108.0,102.0,13.6,20.5,13.7,100,1010.7,0.2,82,
2023-01-16 11:20:00,2023-01-16 17:20:00,115.0,101.0,15.1,24.1,13.5,100,1010.8,0.4,91,
2023-01-16 11:10:00,2023-01-16 17:10:00,119.0,105.0,12.9,24.5,13.3,100,1010.8,0,47,
2023-01-16 11:00:00,2023-01-16 17:00:00,100.0,99.0,14.4,24.5,13.1,100,1010.6,0,58,
2023-01-16 10:50:00,2023-01-16 16:50:00,123.0,133.0,12.7,20.9,13,100,1010.7,0,50,
2023-01-16 10:40:00,2023-01-16 16:40:00,125.0,120.0,14.6,22.7,12.9,100,1010.7,0,37,
2023-01-16 10:30:00,2023-01-16 16:30:00,112.0,104.0,13.4,21.2,13.1,100,1010.9,0.2,36,
2023-01-16 10:20:00,2023-01-16 16:20:00,120.0,126.0,13.3,18.7,13.1,100,1010.9,0,25,
2023-01-16 10:10:00,2023-01-16 16:10:00,125.0,118.0,14.1,20.2,13.2,100,1010.9,0.2,7,
2023-01-16 10:00:00,2023-01-16 16:00:00,127.0,128.0,14.3,20.5,13.3,100,1010.8,0,10,
2023-01-16 09:50:00,2023-01-16 15:50:00,136.0,138.0,13.6,22.3,13.3,100,1010.8,0.4,1,
2023-01-16 09:40:00,2023-01-16 15:40:00,130.0,129.0,11.4,16.2,13.2,100,1010.6,0.6,0,
2023-01-16 09:30:00,2023-01-16 15:30:00,127.0,110.0,12.5,18,13.2,100,1010.4,0.2,0,
2023-01-16 09:20:00,2023-01-16 15:20:00,127.0,135.0,14.4,23,13.3,100,1010.4,0.2,0,
2023-01-16 09:10:00,2023-01-16 15:10:00,120.0,117.0,13.8,20.2,13.3,100,1010.3,0.2,0,
2023-01-16 09:00:00,2023-01-16 15:00:00,125.0,136.0,12.8,18.4,13.4,100,1010.4,0,0,
2023-01-16 08:50:00,2023-01-16 14:50:00,127.0,139.0,13.4,18.7,13.5,100,1010.5,0.2,0,
2023-01-16 08:40:00,2023-01-16 14:40:00,119.0,133.0,11.1,15.1,13.6,100,1010.6,0,0,
2023-01-16 08:30:00,2023-01-16 14:30:00,125.0,124.0,12.1,17.3,13.6,100,1010.5,0.2,0,
2023-01-16 08:20:00,2023-01-16 14:20:00,135.0,144.0,12.8,20.2,13.7,100,1010.4,0,0,
2023-01-16 08:10:00,2023-01-16 14:10:00,131.0,125.0,12.6,18.7,13.6,100,1010.4,0,0,
2023-01-16 08:00:00,2023-01-16 14:00:00,126.0,131.0,10.9,14.8,13.6,100,1010.4,0,0,
2023-01-16 07:50:00,2023-01-16 13:50:00,126.0,128.0,9.8,14,13.6,100,1010.4,0,0,
2023-01-16 07:40:00,2023-01-16 13:40:00,132.0,142.0,10.6,15.5,13.5,100,1010.4,0,0,
2023-01-16 07:30:00,2023-01-16 13:30:00,133.0,132.0,12.1,16.2,13.5,100,1010.3,0.2,0,
2023-01-16 07:20:00,2023-01-16 13:20:00,134.0,130.0,12.9,16.6,13.5,100,1010.1,0.4,0,
2023-01-16 07:10:00,2023-01-16 13:10:00,130.0,137.0,11.3,16.9,13.5,100,1010.1,0.2,0,
2023-01-16 07:00:00,2023-01-16 13:00:00,125.0,126.0,12.1,16.2,13.5,100,1009.9,0.2,0,
2023-01-16 06:50:00,2023-01-16 12:50:00,125.0,126.0,12.5,16.2,13.6,100,1009.9,0.4,0,
2023-01-16 06:40:00,2023-01-16 12:40:00,128.0,133.0,12.9,16.6,13.8,99,1010.1,0,0,
2023-01-16 06:30:00,2023-01-16 12:30:00,121.0,126.0,7.7,11.5,13.8,97,1010.4,0,0,
2023-01-16 06:20:00,2023-01-16 12:20:00,126.0,112.0,6.8,9,13.9,97,1010.2,0,0,
2023-01-16 06:10:00,2023-01-16 12:10:00,119.0,122.0,9,15.8,13.8,97,1009.9,0,0,
2023-01-16 06:00:00,2023-01-16 12:00:00,117.0,116.0,10.2,14.4,13.8,98,1009.8,0,0,
2023-01-16 05:50:00,2023-01-16 11:50:00,119.0,128.0,12,16.2,13.8,98,1009.7,0,0,
2023-01-16 05:40:00,2023-01-16 11:40:00,121.0,128.0,11.5,18.4,13.8,98,1009.9,0,0,
2023-01-16 05:30:00,2023-01-16 11:30:00,121.0,126.0,9.7,13,13.9,97,1010.3,0,0,
2023-01-16 05:20:00,2023-01-16 11:20:00,115.0,119.0,6.8,8.6,13.9,97,1010.6,0,0,
2023-01-16 05:10:00,2023-01-16 11:10:00,100.0,106.0,5,7.2,13.8,97,1010.9,0,0,
2023-01-16 05:00:00,2023-01-16 11:00:00,99.0,100.0,4.1,6.1,13.8,97,1011,0,0,
2023-01-16 04:50:00,2023-01-16 10:50:00,99.0,100.0,5.3,7.6,13.8,98,1010.8,0,0,
2023-01-16 04:40:00,2023-01-16 10:40:00,105.0,105.0,5,6.8,13.7,99,1010.8,0,0,
2023-01-16 04:30:00,2023-01-16 10:30:00,95.0,98.0,4.2,6.1,13.6,99,1010.8,0,0,
2023-01-16 04:20:00,2023-01-16 10:20:00,91.0,81.0,3.9,6.8,13.6,99,1010.8,0,0,
2023-01-16 04:10:00,2023-01-16 10:10:00,90.0,86.0,4.8,8.6,13.6,99,1010.8,0,0,
2023-01-16 04:00:00,2023-01-16 10:00:00,103.0,103.0,5.8,7.9,13.7,99,1011,0,0,
2023-01-16 03:50:00,2023-01-16 09:50:00,73.0,83.0,4.4,6.8,13.7,98,1011.2,0,0,
2023-01-16 03:40:00,2023-01-16 09:40:00,88.0,88.0,5,7.9,13.7,98,1011.1,0,0,
2023-01-16 03:30:00,2023-01-16 09:30:00,97.0,93.0,4.7,6.5,13.8,96,1011.2,0,0,
2023-01-16 03:20:00,2023-01-16 09:20:00,121.0,128.0,4.5,6.5,13.9,95,1011.1,0,0,
2023-01-16 03:10:00,2023-01-16 09:10:00,114.0,104.0,5.7,8.6,13.9,95,1010.9,0,0,
2023-01-16 03:00:00,2023-01-16 09:00:00,107.0,99.0,6.1,8.3,13.9,96,1010.9,0,0,
2023-01-16 02:50:00,2023-01-16 08:50:00,112.0,103.0,6.2,9,13.8,97,1011,0,0,
2023-01-16 02:40:00,2023-01-16 08:40:00,112.0,105.0,6.3,9,13.6,98,1011,0,0,
2023-01-16 02:30:00,2023-01-16 08:30:00,106.0,101.0,5.4,8.3,13.5,99,1011.1,0,0,
2023-01-16 02:20:00,2023-01-16 08:20:00,99.0,101.0,5,6.8,13.4,98,1011.2,0,0,
2023-01-16 02:10:00,2023-01-16 08:10:00,81.0,77.0,4.9,7.9,13.5,97,1011.5,0,0,
2023-01-16 02:00:00,2023-01-16 08:00:00,73.0,82.0,3.6,5.4,13.6,96,1011.6,0,0,
2023-01-16 01:50:00,2023-01-16 07:50:00,98.0,110.0,4.5,6.5,13.8,96,1011.6,0,0,
2023-01-16 01:40:00,2023-01-16 07:40:00,104.0,98.0,5.2,6.8,13.7,97,1011.7,0,0,
2023-01-16 01:30:00,2023-01-16 07:30:00,103.0,104.0,4.1,5.8,13.7,97,1011.7,0,0,
2023-01-16 01:20:00,2023-01-16 07:20:00,99.0,108.0,3.3,5,13.7,97,1011.7,0,0,
2023-01-16 01:10:00,2023-01-16 07:10:00,113.0,104.0,3.2,4.3,13.6,96,1011.6,0,0,
2023-01-16 01:00:00,2023-01-16 07:00:00,111.0,117.0,4.1,6.1,13.5,96,1011.4,0,0,
2023-01-16 00:50:00,2023-01-16 06:50:00,110.0,111.0,5.4,6.8,13.4,96,1011.3,0,0,
2023-01-16 00:40:00,2023-01-16 06:40:00,116.0,114.0,5.3,7.6,13.4,96,1011.3,0,0,
2023-01-16 00:30:00,2023-01-16 06:30:00,121.0,121.0,4.6,6.1,13.4,97,1011.6,0,0,
2023-01-16 00:20:00,2023-01-16 06:20:00,130.0,131.0,5.4,7.6,13.3,98,1011.6,0,0,
2023-01-16 00:10:00,2023-01-16 06:10:00,125.0,127.0,5.5,6.8,13.2,99,1011.6,0,0,
2023-01-16 00:00:00,2023-01-16 06:00:00,101.0,105.0,4.1,5.8,13.1,98,1011.7,0,0,
2023-01-15 23:50:00,2023-01-16 05:50:00,63.0,93.0,2.9,4.7,13.1,98,1011.8,0,0,
2023-01-15 23:40:00,2023-01-16 05:40:00,59.0,73.0,2.8,4.7,13.2,98,1011.6,0,0,
2023-01-15 23:30:00,2023-01-16 05:30:00,95.0,98.0,4.3,6.8,13.2,98,1011.2,0,0,
2023-01-15 23:20:00,2023-01-16 05:20:00,114.0,118.0,5.7,7.6,13.2,99,1011.1,0,0,
2023-01-15 23:10:00,2023-01-16 05:10:00,108.0,109.0,4.6,7.6,13.1,99,1011.2,0,0,
2023-01-15 23:00:00,2023-01-16 05:00:00,105.0,102.0,4.1,5,13.2,98,1011.1,0,0,
2023-01-15 22:50:00,2023-01-16 04:50:00,99.0,102.0,4.2,5.4,13.3,98,1011.3,0,0,
2023-01-15 22:40:00,2023-01-16 04:40:00,99.0,113.0,3.3,5,13.4,98,1011.3,0,0,
2023-01-15 22:30:00,2023-01-16 04:30:00,116.0,114.0,4.1,5.4,13.3,97,1011.1,0,0,
2023-01-15 22:20:00,2023-01-16 04:20:00,97.0,97.0,4.6,6.1,13.4,97,1011.1,0,0,
2023-01-15 22:10:00,2023-01-16 04:10:00,87.0,77.0,4,5.4,13.4,97,1011.2,0,0,
2023-01-15 22:00:00,2023-01-16 04:00:00,83.0,84.0,3.6,5.4,13.4,97,1011.1,0,0,
2023-01-15 21:50:00,2023-01-16 03:50:00,92.0,77.0,4.1,6.1,13.5,97,1011.1,0,0,
2023-01-15 21:40:00,2023-01-16 03:40:00,64.0,86.0,4,5.4,13.6,97,1011,0,0,
2023-01-15 21:30:00,2023-01-16 03:30:00,77.0,85.0,3.3,5,13.6,96,1010.9,0,0,
2023-01-15 21:20:00,2023-01-16 03:20:00,94.0,84.0,4.5,6.5,13.9,95,1010.8,0,0,
2023-01-15 21:10:00,2023-01-16 03:10:00,95.0,100.0,3,4,14,95,1011,0,0,
2023-01-15 21:00:00,2023-01-16 03:00:00,105.0,102.0,2.5,3.2,13.9,95,1011,0,0,
2023-01-15 20:50:00,2023-01-16 02:50:00,7.0,111.0,0.2,1.4,13.9,95,1011,0,0,
2023-01-15 20:40:00,2023-01-16 02:40:00,20.0,351.0,1.9,3.2,13.9,95,1011,0,0,
2023-01-15 20:30:00,2023-01-16 02:30:00,328.0,348.0,2,4.3,13.8,95,1011,0,0,
2023-01-15 20:20:00,2023-01-16 02:20:00,311.0,251.0,1.3,5.4,13.9,94,1010.8,0,0,
2023-01-15 20:10:00,2023-01-16 02:10:00,324.0,297.0,2.6,4.7,13.9,94,1010.8,0,0,
2023-01-15 20:00:00,2023-01-16 02:00:00,27.0,51.0,3.7,6.1,13.8,95,1010.8,0,0,
2023-01-15 19:50:00,2023-01-16 01:50:00,38.0,7.0,2.3,3.6,13.8,94,1010.6,0,0,
2023-01-15 19:40:00,2023-01-16 01:40:00,321.0,266.0,1.7,4.3,13.9,91,1010.7,0,0,
2023-01-15 19:30:00,2023-01-16 01:30:00,254.0,264.0,4.5,6.8,14.3,88,1010.7,0,0,
2023-01-15 19:20:00,2023-01-16 01:20:00,264.0,274.0,7.6,13.3,14.7,85,1010.7,0,0,
2023-01-15 19:10:00,2023-01-16 01:10:00,279.0,281.0,9.4,12.6,14.9,83,1010.9,0,0,
2023-01-15 19:00:00,2023-01-16 01:00:00,286.0,285.0,7.5,10.4,15.1,82,1010.6,0,0,
2023-01-15 18:50:00,2023-01-16 00:50:00,286.0,292.0,7.2,10.1,15.3,79,1010.4,0,0,
2023-01-15 18:40:00,2023-01-16 00:40:00,291.0,295.0,10.7,17.3,15.5,77,1010.5,0,4,
2023-01-15 18:30:00,2023-01-16 00:30:00,291.0,295.0,11.2,15.8,15.8,75,1010.6,0,28,
2023-01-15 18:20:00,2023-01-16 00:20:00,290.0,296.0,12.7,18.7,16,73,1010.6,0,53,
2023-01-15 18:10:00,2023-01-16 00:10:00,294.0,286.0,14.5,20.9,16.2,71,1010.6,0,83,
2023-01-15 18:00:00,2023-01-16 00:00:00,296.0,301.0,13.7,20.9,16.5,68,1010.5,0,100,
2023-01-15 17:50:00,2023-01-15 23:50:00,291.0,290.0,14.3,20.2,16.6,65,1010.4,0,147,
2023-01-15 17:40:00,2023-01-15 23:40:00,298.0,295.0,14,19.4,16.8,62,1010.4,0,156,
2023-01-15 17:30:00,2023-01-15 23:30:00,292.0,288.0,12.7,18,16.9,62,1010.3,0,136,
2023-01-15 17:20:00,2023-01-15 23:20:00,296.0,296.0,15.6,22,17.4,60,1010.2,0,167,
2023-01-15 17:10:00,2023-01-15 23:10:00,301.0,288.0,12.7,20.2,17.6,58,1010.1,0,248,
2023-01-15 17:00:00,2023-01-15 23:00:00,291.0,282.0,15.3,21.2,17.7,59,1010.2,0,335,
2023-01-15 16:50:00,2023-01-15 22:50:00,292.0,287.0,13.9,21.6,17.8,59,1010.1,0,417,
2023-01-15 16:40:00,2023-01-15 22:40:00,302.0,305.0,13.2,20.5,17.8,58,1010.1,0,389,
2023-01-15 16:30:00,2023-01-15 22:30:00,292.0,273.0,15.2,22.7,17.7,58,1009.9,0,402,
2023-01-15 16:20:00,2023-01-15 22:20:00,291.0,298.0,15.3,23.4,17.7,62,1009.9,0,462,
2023-01-15 16:10:00,2023-01-15 22:10:00,295.0,281.0,13.1,20.5,17.8,63,1010.1,0,483,
2023-01-15 16:00:00,2023-01-15 22:00:00,292.0,298.0,13.4,18.7,17.6,63,1010.1,0,564,
2023-01-15 15:50:00,2023-01-15 21:50:00,291.0,299.0,12.9,19.1,17.4,63,1010,0,452,
2023-01-15 15:40:00,2023-01-15 21:40:00,295.0,283.0,14.2,22,17.5,64,1010,0,369,
2023-01-15 15:30:00,2023-01-15 21:30:00,297.0,285.0,14.8,21.2,17.5,66,1010,0,557,
2023-01-15 15:20:00,2023-01-15 21:20:00,308.0,298.0,11.8,18,17.5,72,1010.1,0,497,
2023-01-15 15:10:00,2023-01-15 21:10:00,296.0,301.0,15.3,21.2,17.3,72,1010.4,0,483,
2023-01-15 15:00:00,2023-01-15 21:00:00,299.0,298.0,15.6,23.4,17.4,71,1010.4,0,629,
2023-01-15 14:50:00,2023-01-15 20:50:00,307.0,313.0,13.4,18.7,17.5,71,1010.4,0,478,
2023-01-15 14:40:00,2023-01-15 20:40:00,306.0,297.0,14.2,20.5,17.4,71,1010.5,0,616,
2023-01-15 14:30:00,2023-01-15 20:30:00,307.0,291.0,13.9,21.2,17.3,71,1010.5,0,655,
2023-01-15 14:20:00,2023-01-15 20:20:00,299.0,283.0,16.3,22.3,17.3,70,1010.8,0,629,
2023-01-15 14:10:00,2023-01-15 20:10:00,308.0,311.0,12.9,22,17.1,71,1011,0,624,
2023-01-15 14:00:00,2023-01-15 20:00:00,302.0,296.0,14.4,21.2,16.7,72,1011,0,549,
2023-01-15 13:50:00,2023-01-15 19:50:00,308.0,294.0,11.7,19.8,16.9,74,1011,0,263,
2023-01-15 13:40:00,2023-01-15 19:40:00,318.0,332.0,12.7,18,17,76,1011.3,0,395,
2023-01-15 13:30:00,2023-01-15 19:30:00,313.0,314.0,12.5,19.4,17.2,79,1011.6,0,462,
2023-01-15 13:20:00,2023-01-15 19:20:00,310.0,294.0,12.7,20.2,17.1,83,1011.5,0,622,
2023-01-15 13:10:00,2023-01-15 19:10:00,313.0,310.0,11.5,20.2,17,83,1011.5,0,547,
2023-01-15 13:00:00,2023-01-15 19:00:00,316.0,301.0,9.8,16.2,16.7,84,1011.5,0,438,
2023-01-15 12:50:00,2023-01-15 18:50:00,310.0,304.0,8.4,14,16.3,91,1011.6,0,439,
2023-01-15 12:40:00,2023-01-15 18:40:00,306.0,299.0,11.1,17.3,15.8,99,1011.7,0,519,
2023-01-15 12:30:00,2023-01-15 18:30:00,317.0,302.0,8.7,14,15.5,100,1011.6,0,265,
2023-01-15 12:20:00,2023-01-15 18:20:00,339.0,348.0,9.4,13,15.1,100,1011.7,0,365,
2023-01-15 12:10:00,2023-01-15 18:10:00,336.0,346.0,10.4,17.3,14.8,100,1011.6,0,247,
2023-01-15 12:00:00,2023-01-15 18:00:00,345.0,353.0,10.1,15.8,14.8,100,1011.5,0,294,
2023-01-15 11:50:00,2023-01-15 17:50:00,360.0,329.0,6.1,10.4,14.9,100,1011.5,0,349,
2023-01-15 11:40:00,2023-01-15 17:40:00,345.0,353.0,12,18,14.6,100,1011.6,0,153,
2023-01-15 11:30:00,2023-01-15 17:30:00,345.0,356.0,12.4,18.4,14.7,100,1011.6,0,118,
2023-01-15 11:20:00,2023-01-15 17:20:00,346.0,342.0,10.7,15.1,14.6,100,1011.5,0,130,
2023-01-15 11:10:00,2023-01-15 17:10:00,342.0,343.0,11.2,19.1,14.7,100,1011.4,0,96,
2023-01-15 11:00:00,2023-01-15 17:00:00,338.0,341.0,8.5,13.7,14.8,100,1011.4,0,88,
2023-01-15 10:50:00,2023-01-15 16:50:00,349.0,352.0,6.7,9.4,14.6,100,1011,0.2,81,
2023-01-15 10:40:00,2023-01-15 16:40:00,347.0,345.0,8,12.6,14.6,100,1010.9,0,98,
2023-01-15 10:30:00,2023-01-15 16:30:00,350.0,346.0,7.4,10.4,14.5,100,1011,0,121,
2023-01-15 10:20:00,2023-01-15 16:20:00,359.0,359.0,7.2,11.5,14.5,100,1010.9,0,74,
2023-01-15 10:10:00,2023-01-15 16:10:00,1.0,345.0,6.3,10.1,14.5,100,1010.8,0.2,58,
2023-01-15 10:00:00,2023-01-15 16:00:00,356.0,344.0,6.5,12.2,14.5,100,1010.7,0,46,
2023-01-15 09:50:00,2023-01-15 15:50:00,352.0,350.0,9.6,14,14.5,100,1010.7,0,38,
2023-01-15 09:40:00,2023-01-15 15:40:00,346.0,349.0,11.6,17.6,14.5,100,1010.6,0,15,
2023-01-15 09:30:00,2023-01-15 15:30:00,338.0,346.0,11.7,19.1,14.6,100,1010.6,0,2,
2023-01-15 09:20:00,2023-01-15 15:20:00,331.0,307.0,14.4,22.3,15.1,100,1010.8,0.2,0,
2023-01-15 09:10:00,2023-01-15 15:10:00,271.0,278.0,15.1,22,15.8,100,1010.7,0,0,
2023-01-15 09:00:00,2023-01-15 15:00:00,261.0,254.0,8.6,15.1,15.6,100,1010.4,0,0,
2023-01-15 08:50:00,2023-01-15 14:50:00,284.0,272.0,5.2,11.9,15.5,100,1010.4,0,0,
2023-01-15 08:40:00,2023-01-15 14:40:00,274.0,272.0,6.1,11.9,15.2,100,1010.4,0,0,
2023-01-15 08:30:00,2023-01-15 14:30:00,101.0,140.0,1.6,4,15,100,1010.2,0,0,
2023-01-15 08:20:00,2023-01-15 14:20:00,357.0,353.0,3.5,7.2,15,100,1010.2,0,0,
2023-01-15 08:10:00,2023-01-15 14:10:00,301.0,308.0,3.1,4.7,15,100,1010.1,0,0,
2023-01-15 08:00:00,2023-01-15 14:00:00,272.0,270.0,3,5,14.9,100,1009.9,0,0,
2023-01-15 07:50:00,2023-01-15 13:50:00,191.0,215.0,1.1,3.6,14.8,100,1009.7,0,0,
2023-01-15 07:40:00,2023-01-15 13:40:00,18.0,86.0,0.5,2.2,14.7,100,1009.7,0,0,
2023-01-15 07:30:00,2023-01-15 13:30:00,2.0,200.0,0.2,1.4,14.6,100,1009.7,0,0,
2023-01-15 07:20:00,2023-01-15 13:20:00,229.0,208.0,1.2,2.2,14.6,100,1009.6,0,0,
2023-01-15 07:10:00,2023-01-15 13:10:00,279.0,318.0,1,2.2,14.6,100,1009.8,0,0,
2023-01-15 07:00:00,2023-01-15 13:00:00,270.0,243.0,2.2,5,14.8,100,1009.9,0.2,0,
2023-01-15 06:50:00,2023-01-15 12:50:00,248.0,250.0,5.6,9.4,14.8,100,1010.2,0.2,0,
2023-01-15 06:40:00,2023-01-15 12:40:00,189.0,202.0,4.7,9.4,14.6,100,1010.4,0.2,0,
2023-01-15 06:30:00,2023-01-15 12:30:00,60.0,79.0,1.9,3.2,14.5,100,1010.5,0,0,
2023-01-15 06:20:00,2023-01-15 12:20:00,72.0,101.0,1.7,4,14.5,100,1010.7,0.2,0,
2023-01-15 06:10:00,2023-01-15 12:10:00,92.0,87.0,3.8,6.5,14.5,100,1010.7,0,0,
2023-01-15 06:00:00,2023-01-15 12:00:00,98.0,93.0,4.9,6.5,14.5,100,1010.7,0,0,
2023-01-15 05:50:00,2023-01-15 11:50:00,93.0,98.0,4.8,7.2,14.4,100,1010.9,0,0,
2023-01-15 05:40:00,2023-01-15 11:40:00,75.0,90.0,3,5,14.4,100,1011.2,0,0,
2023-01-15 05:30:00,2023-01-15 11:30:00,80.0,106.0,4.3,7.9,14.4,100,1011.1,0,0,
2023-01-15 05:20:00,2023-01-15 11:20:00,105.0,113.0,5,6.8,14.3,100,1011.3,0,0,
2023-01-15 05:10:00,2023-01-15 11:10:00,90.0,98.0,3.9,6.5,14.2,100,1011.4,0,0,
2023-01-15 05:00:00,2023-01-15 11:00:00,113.0,97.0,4.3,6.1,14.1,100,1011.4,0,0,
2023-01-15 04:50:00,2023-01-15 10:50:00,86.0,107.0,4.6,6.8,14,100,1011.4,0,0,
2023-01-15 04:40:00,2023-01-15 10:40:00,72.0,105.0,3.1,7.2,13.9,100,1011.7,0,0,
2023-01-15 04:30:00,2023-01-15 10:30:00,77.0,95.0,3.3,6.8,13.9,100,1011.9,0,0,
2023-01-15 04:20:00,2023-01-15 10:20:00,92.0,98.0,3.1,5.4,13.8,100,1011.9,0,0,
2023-01-15 04:10:00,2023-01-15 10:10:00,97.0,97.0,3,5.8,13.7,100,1012.2,0,0,
2023-01-15 04:00:00,2023-01-15 10:00:00,123.0,108.0,3.4,5.8,13.7,100,1012.1,0,0,
2023-01-15 03:50:00,2023-01-15 09:50:00,103.0,100.0,4.7,7.2,13.6,100,1011.9,0,0,
2023-01-15 03:40:00,2023-01-15 09:40:00,90.0,92.0,3.9,7.2,13.5,100,1011.9,0,0,
2023-01-15 03:30:00,2023-01-15 09:30:00,110.0,112.0,7.7,10.4,13.4,100,1011.8,0.2,0,
2023-01-15 03:20:00,2023-01-15 09:20:00,114.0,107.0,7.4,10.8,13.3,100,1011.9,0.4,0,
2023-01-15 03:10:00,2023-01-15 09:10:00,118.0,110.0,6.7,9,13.3,100,1012.1,0,0,
2023-01-15 03:00:00,2023-01-15 09:00:00,120.0,130.0,5.8,9,13.2,100,1012.3,0,0,
2023-01-15 02:50:00,2023-01-15 08:50:00,119.0,107.0,5.4,7.6,13.3,100,1012.7,0,0,
2023-01-15 02:40:00,2023-01-15 08:40:00,122.0,109.0,6.6,9,13.3,100,1012.5,0,0,
2023-01-15 02:30:00,2023-01-15 08:30:00,112.0,107.0,5.8,10.1,13.4,100,1012.4,0.2,0,
2023-01-15 02:20:00,2023-01-15 08:20:00,113.0,117.0,4.7,7.6,13.5,100,1012.4,0,0,
2023-01-15 02:10:00,2023-01-15 08:10:00,122.0,126.0,6,7.9,13.6,100,1012.3,0,0,
2023-01-15 02:00:00,2023-01-15 08:00:00,158.0,133.0,3.5,6.1,13.8,100,1012.8,0,0,
2023-01-15 01:50:00,2023-01-15 07:50:00,63.0,129.0,2.9,5.8,13.9,100,1013,0,0,
2023-01-15 01:40:00,2023-01-15 07:40:00,20.0,26.0,1.9,3.6,13.9,99,1013,0,0,
2023-01-15 01:30:00,2023-01-15 07:30:00,119.0,134.0,2.1,3.6,14,97,1012.7,0,0,
2023-01-15 01:20:00,2023-01-15 07:20:00,187.0,196.0,2.3,4.3,14.1,94,1012.8,0,0,
2023-01-15 01:10:00,2023-01-15 07:10:00,199.0,198.0,3.8,6.1,14.3,91,1012.7,0,0,
2023-01-15 01:00:00,2023-01-15 07:00:00,182.0,188.0,4.1,6.5,14.5,89,1012.5,0,0,
2023-01-15 00:50:00,2023-01-15 06:50:00,187.0,213.0,5.2,7.9,14.7,85,1012.3,0,0,
2023-01-15 00:40:00,2023-01-15 06:40:00,148.0,134.0,5.3,7.6,14.8,85,1012.3,0,0,
2023-01-15 00:30:00,2023-01-15 06:30:00,140.0,132.0,5.9,8.3,14.8,84,1012.5,0,0,
2023-01-15 00:20:00,2023-01-15 06:20:00,133.0,134.0,6.3,9.4,14.7,84,1012.7,0,0,
2023-01-15 00:10:00,2023-01-15 06:10:00,129.0,129.0,5.9,7.9,14.6,86,1012.9,0,0,
2023-01-15 00:00:00,2023-01-15 06:00:00,134.0,129.0,3.8,5.4,14.6,88,1013.2,0,0,
2023-01-14 23:50:00,2023-01-15 05:50:00,130.0,97.0,4.1,5.8,14.5,89,1013.2,0,0,
2023-01-14 23:40:00,2023-01-15 05:40:00,118.0,125.0,5,6.8,14.5,91,1013.3,0,0,
